id,price
309,555959.2538391356
310,554007.0440979594
311,555959.2538391356
312,555959.2538391356
313,554007.0440979594
314,555959.2538391356
315,554007.0440979594
316,555959.2538391356
317,555959.2538391356
318,554007.0440979594
319,555959.2538391356
320,555959.2538391356
321,555959.2538391356
322,554007.0440979594
323,555959.2538391356
324,555959.2538391356
325,555959.2538391356
326,555959.2538391356
327,554007.0440979594
328,555959.2538391356
329,554007.0440979594
330,555959.2538391356
331,576865.9872285451
332,555959.2538391356
333,554007.0440979594
334,554007.0440979594
335,554007.0440979594
336,555959.2538391356
337,555959.2538391356
338,555959.2538391356
339,555959.2538391356
340,555959.2538391356
341,555959.2538391356
342,554007.0440979594
343,555959.2538391356
344,555959.2538391356
345,555959.2538391356
346,555959.2538391356
347,554007.0440979594
348,555959.2538391356
349,555959.2538391356
350,554007.0440979594
351,555959.2538391356
352,555959.2538391356
353,555959.2538391356
354,555959.2538391356
355,555959.2538391356
356,555959.2538391356
357,554007.0440979594
358,554007.0440979594
359,576865.9872285451
360,555959.2538391356
361,555959.2538391356
362,555959.2538391356
363,554007.0440979594
364,555959.2538391356
365,554007.0440979594
366,555959.2538391356
367,554007.0440979594
368,555959.2538391356
369,555959.2538391356
370,555959.2538391356
371,555959.2538391356
372,555959.2538391356
373,555959.2538391356
374,554007.0440979594
375,555959.2538391356
376,554007.0440979594
377,555959.2538391356
378,554007.0440979594
379,555959.2538391356
380,554007.0440979594
381,555959.2538391356
382,555959.2538391356
383,555959.2538391356
384,555959.2538391356
385,554007.0440979594
386,554007.0440979594
387,555959.2538391356
388,555959.2538391356
389,555959.2538391356
390,555959.2538391356
391,555959.2538391356
392,554007.0440979594
393,555959.2538391356
394,555959.2538391356
395,555959.2538391356
396,555959.2538391356
397,555959.2538391356
398,555959.2538391356
399,555959.2538391356
400,555959.2538391356
401,555959.2538391356
402,555959.2538391356
403,555959.2538391356
404,555959.2538391356
405,555959.2538391356
406,313914.2346959713
407,554007.0440979594
408,555959.2538391356
409,555959.2538391356
410,555959.2538391356
411,554007.0440979594
412,555959.2538391356
413,554007.0440979594
414,555959.2538391356
415,555959.2538391356
416,554007.0440979594
417,555959.2538391356
418,555959.2538391356
419,554007.0440979594
420,555959.2538391356
421,555959.2538391356
422,554007.0440979594
423,555959.2538391356
424,555959.2538391356
425,555959.2538391356
426,555959.2538391356
427,555959.2538391356
428,554007.0440979594
429,555959.2538391356
430,555959.2538391356
431,554007.0440979594
432,555959.2538391356
433,554007.0440979594
434,578618.4847521948
435,576865.9872285451
436,555959.2538391356
437,555959.2538391356
438,555959.2538391356
439,555959.2538391356
440,555959.2538391356
441,2232008.473343115
442,554007.0440979594
443,555959.2538391356
444,554007.0440979594
445,554007.0440979594
446,21061531.82877149
447,555959.2538391356
448,554007.0440979594
449,555959.2538391356
450,555959.2538391356
451,554007.0440979594
452,555959.2538391356
453,554007.0440979594
454,555959.2538391356
455,555959.2538391356
456,555959.2538391356
457,555959.2538391356
458,555959.2538391356
459,555959.2538391356
460,555959.2538391356
461,555959.2538391356
462,555959.2538391356
463,554007.0440979594
464,555959.2538391356
465,555959.2538391356
466,555959.2538391356
467,555959.2538391356
468,555959.2538391356
469,555959.2538391356
470,555959.2538391356
471,554007.0440979594
472,555959.2538391356
473,555959.2538391356
474,554007.0440979594
475,555959.2538391356
476,555959.2538391356
477,555959.2538391356
478,555959.2538391356
479,555959.2538391356
480,555959.2538391356
481,555959.2538391356
482,555959.2538391356
483,554007.0440979594
484,554007.0440979594
485,555959.2538391356
486,578618.4847521948
487,555959.2538391356
488,555959.2538391356
489,555959.2538391356
490,554007.0440979594
491,555959.2538391356
492,555959.2538391356
493,555959.2538391356
494,555959.2538391356
495,555959.2538391356
496,555959.2538391356
497,555959.2538391356
498,554007.0440979594
499,554007.0440979594
500,555959.2538391356
501,555959.2538391356
502,555959.2538391356
503,555959.2538391356
504,555959.2538391356
505,554007.0440979594
506,555959.2538391356
507,554007.0440979594
508,554007.0440979594
509,555959.2538391356
510,555959.2538391356
511,555959.2538391356
512,555959.2538391356
513,555959.2538391356
514,555959.2538391356
515,555959.2538391356
516,555959.2538391356
517,555959.2538391356
518,555959.2538391356
519,555959.2538391356
520,554007.0440979594
521,555959.2538391356
522,555959.2538391356
523,554007.0440979594
524,555959.2538391356
525,555959.2538391356
526,555959.2538391356
527,554007.0440979594
528,554007.0440979594
529,555959.2538391356
530,555959.2538391356
531,555959.2538391356
532,555959.2538391356
533,554007.0440979594
534,555959.2538391356
535,554007.0440979594
536,555959.2538391356
537,555959.2538391356
538,555959.2538391356
539,554007.0440979594
540,555959.2538391356
541,555959.2538391356
542,554007.0440979594
543,555959.2538391356
544,554007.0440979594
545,555959.2538391356
546,554007.0440979594
547,555959.2538391356
548,554007.0440979594
549,555959.2538391356
550,555959.2538391356
551,555959.2538391356
552,555959.2538391356
553,555959.2538391356
554,554007.0440979594
555,554007.0440979594
556,555959.2538391356
557,554007.0440979594
558,554007.0440979594
559,555959.2538391356
560,555959.2538391356
561,554007.0440979594
562,555959.2538391356
563,554007.0440979594
564,554007.0440979594
565,555959.2538391356
566,555959.2538391356
567,555959.2538391356
568,554007.0440979594
569,554007.0440979594
570,555959.2538391356
571,555959.2538391356
572,555959.2538391356
573,555959.2538391356
574,555959.2538391356
575,555959.2538391356
576,554007.0440979594
577,554007.0440979594
578,555959.2538391356
579,21036920.388117254
580,555959.2538391356
581,554007.0440979594
582,554007.0440979594
583,579488.9206881664
584,555959.2538391356
585,554007.0440979594
586,555959.2538391356
587,555959.2538391356
588,555959.2538391356
589,555959.2538391356
590,19784120.38811725
591,554007.0440979594
592,555959.2538391356
593,555959.2538391356
594,555959.2538391356
595,2209149.530212529
596,555959.2538391356
597,555959.2538391356
598,555959.2538391356
599,555959.2538391356
600,555959.2538391356
601,555959.2538391356
602,554007.0440979594
603,554007.0440979594
604,554007.0440979594
605,554007.0440979594
606,578618.4847521948
607,555959.2538391356
608,555959.2538391356
609,554007.0440979594
610,555959.2538391356
611,555959.2538391356
612,554007.0440979594
613,555959.2538391356
614,555959.2538391356
615,554007.0440979594
616,555959.2538391356
617,555959.2538391356
618,554007.0440979594
619,555959.2538391356
620,555959.2538391356
621,555959.2538391356
622,555959.2538391356
623,555959.2538391356
624,555959.2538391356
625,554007.0440979594
626,555959.2538391356
627,554007.0440979594
628,555959.2538391356
629,555959.2538391356
630,555959.2538391356
631,555959.2538391356
632,555959.2538391356
633,554007.0440979594
634,554007.0440979594
635,555959.2538391356
636,554007.0440979594
637,555959.2538391356
638,554007.0440979594
639,554007.0440979594
640,555959.2538391356
641,555959.2538391356
642,555959.2538391356
643,555959.2538391356
644,555959.2538391356
645,555959.2538391356
646,555959.2538391356
647,555959.2538391356
648,555959.2538391356
649,555959.2538391356
650,554007.0440979594
651,555959.2538391356
652,555959.2538391356
653,554007.0440979594
654,555959.2538391356
655,555959.2538391356
656,555959.2538391356
657,555959.2538391356
658,555959.2538391356
659,555959.2538391356
660,555959.2538391356
661,555959.2538391356
662,554007.0440979594
663,555959.2538391356
664,555959.2538391356
665,555959.2538391356
666,555959.2538391356
667,554007.0440979594
668,555959.2538391356
669,555959.2538391356
670,555959.2538391356
671,555959.2538391356
672,555959.2538391356
673,555959.2538391356
674,555959.2538391356
675,555959.2538391356
676,555959.2538391356
677,555959.2538391356
678,554007.0440979594
679,554007.0440979594
680,554007.0440979594
681,555959.2538391356
682,555959.2538391356
683,555959.2538391356
684,555959.2538391356
685,555959.2538391356
686,554007.0440979594
687,555959.2538391356
688,555959.2538391356
689,555959.2538391356
690,554007.0440979594
691,554007.0440979594
692,555959.2538391356
693,555959.2538391356
694,555959.2538391356
695,555959.2538391356
696,555959.2538391356
697,555959.2538391356
698,555959.2538391356
699,555959.2538391356
700,554007.0440979594
701,555959.2538391356
702,555959.2538391356
703,555959.2538391356
704,555959.2538391356
705,554007.0440979594
706,554007.0440979594
707,555959.2538391356
708,554007.0440979594
709,555959.2538391356
710,554007.0440979594
711,555959.2538391356
712,555959.2538391356
713,555959.2538391356
714,555959.2538391356
715,554007.0440979594
716,555959.2538391356
717,555959.2538391356
718,554007.0440979594
719,555959.2538391356
720,554007.0440979594
721,555959.2538391356
722,554007.0440979594
723,554007.0440979594
724,578618.4847521948
725,555959.2538391356
726,555959.2538391356
727,555959.2538391356
728,554007.0440979594
729,555959.2538391356
730,555959.2538391356
731,554007.0440979594
732,555959.2538391356
733,555959.2538391356
734,555959.2538391356
735,554007.0440979594
736,555959.2538391356
737,554007.0440979594
738,555959.2538391356
739,554007.0440979594
740,555959.2538391356
741,555959.2538391356
742,555959.2538391356
743,555959.2538391356
744,555959.2538391356
745,554007.0440979594
746,554007.0440979594
747,554007.0440979594
748,555959.2538391356
749,555959.2538391356
750,555959.2538391356
751,552254.5465743097
752,555959.2538391356
753,554007.0440979594
754,554007.0440979594
755,555959.2538391356
756,555959.2538391356
757,554007.0440979594
758,555959.2538391356
759,555959.2538391356
760,555959.2538391356
761,555959.2538391356
762,555959.2538391356
763,555959.2538391356
764,555959.2538391356
765,555959.2538391356
766,555959.2538391356
767,555959.2538391356
768,555959.2538391356
769,554007.0440979594
770,554007.0440979594
771,578618.4847521948
772,555959.2538391356
773,554007.0440979594
774,555959.2538391356
775,555959.2538391356
776,555959.2538391356
777,555959.2538391356
778,554007.0440979594
779,555959.2538391356
780,555959.2538391356
781,555959.2538391356
782,555959.2538391356
783,554007.0440979594
784,555959.2538391356
785,555959.2538391356
786,555959.2538391356
787,555959.2538391356
788,555959.2538391356
789,555959.2538391356
790,555959.2538391356
791,555959.2538391356
792,555959.2538391356
793,555959.2538391356
794,555959.2538391356
795,555959.2538391356
796,555959.2538391356
797,555959.2538391356
798,555959.2538391356
799,555959.2538391356
800,555959.2538391356
801,555959.2538391356
802,554007.0440979594
803,555959.2538391356
804,555959.2538391356
805,555959.2538391356
806,555959.2538391356
807,555959.2538391356
808,555959.2538391356
809,555959.2538391356
810,555959.2538391356
811,555959.2538391356
812,554007.0440979594
813,555959.2538391356
814,554007.0440979594
815,555959.2538391356
816,555959.2538391356
817,555959.2538391356
818,555959.2538391356
819,555959.2538391356
820,555959.2538391356
821,555959.2538391356
822,555959.2538391356
823,554007.0440979594
824,555959.2538391356
825,554007.0440979594
826,555959.2538391356
827,554007.0440979594
828,554007.0440979594
829,554007.0440979594
830,554007.0440979594
831,555959.2538391356
832,555959.2538391356
833,555959.2538391356
834,555959.2538391356
835,555959.2538391356
836,555959.2538391356
837,555959.2538391356
838,555959.2538391356
839,555959.2538391356
840,555959.2538391356
841,555959.2538391356
842,554007.0440979594
843,578618.4847521948
844,554007.0440979594
845,555959.2538391356
846,555959.2538391356
847,555959.2538391356
848,555959.2538391356
849,555959.2538391356
850,554007.0440979594
851,555959.2538391356
852,555959.2538391356
853,555959.2538391356
854,555959.2538391356
855,555959.2538391356
856,555959.2538391356
857,555959.2538391356
858,555959.2538391356
859,555959.2538391356
860,555959.2538391356
861,555959.2538391356
862,555959.2538391356
863,555959.2538391356
864,554007.0440979594
865,555959.2538391356
866,555959.2538391356
867,555959.2538391356
868,555959.2538391356
869,554007.0440979594
870,554007.0440979594
871,554007.0440979594
872,555959.2538391356
873,555959.2538391356
874,555959.2538391356
875,555959.2538391356
876,555959.2538391356
877,554007.0440979594
878,555959.2538391356
879,555959.2538391356
880,555959.2538391356
881,555959.2538391356
882,555959.2538391356
883,555959.2538391356
884,555959.2538391356
885,555959.2538391356
886,554007.0440979594
887,555959.2538391356
888,554007.0440979594
889,555959.2538391356
890,555959.2538391356
891,555959.2538391356
892,555959.2538391356
893,555959.2538391356
894,555959.2538391356
895,555959.2538391356
896,555959.2538391356
897,555959.2538391356
898,555959.2538391356
899,555959.2538391356
900,554007.0440979594
901,555959.2538391356
902,552254.5465743097
903,555959.2538391356
904,555959.2538391356
905,554007.0440979594
906,554007.0440979594
907,555959.2538391356
908,555959.2538391356
909,554007.0440979594
910,578618.4847521948
911,554007.0440979594
912,555959.2538391356
913,554007.0440979594
914,552254.5465743097
915,555959.2538391356
916,578618.4847521948
917,555959.2538391356
918,555959.2538391356
919,555959.2538391356
920,555959.2538391356
921,555959.2538391356
922,555959.2538391356
923,555959.2538391356
924,555959.2538391356
925,555959.2538391356
926,555959.2538391356
927,555959.2538391356
928,554007.0440979594
929,555959.2538391356
930,555959.2538391356
931,555959.2538391356
932,555959.2538391356
933,555959.2538391356
934,555959.2538391356
935,555959.2538391356
936,555959.2538391356
937,555959.2538391356
938,555959.2538391356
939,555959.2538391356
940,555959.2538391356
941,555959.2538391356
942,555959.2538391356
943,555959.2538391356
944,555959.2538391356
945,555959.2538391356
946,555959.2538391356
947,555959.2538391356
948,555959.2538391356
949,555959.2538391356
950,554007.0440979594
951,555959.2538391356
952,555959.2538391356
953,555959.2538391356
954,578618.4847521948
955,555959.2538391356
956,554007.0440979594
957,555959.2538391356
958,552254.5465743097
959,555959.2538391356
960,555959.2538391356
961,555959.2538391356
962,555959.2538391356
963,554007.0440979594
964,554007.0440979594
965,555959.2538391356
966,555959.2538391356
967,555959.2538391356
968,555959.2538391356
969,555959.2538391356
970,555959.2538391356
971,555959.2538391356
972,555959.2538391356
973,555959.2538391356
974,555959.2538391356
975,555959.2538391356
976,554007.0440979594
977,554007.0440979594
978,555959.2538391356
979,554007.0440979594
980,555959.2538391356
981,554007.0440979594
982,555959.2538391356
983,554007.0440979594
984,555959.2538391356
985,555959.2538391356
986,555959.2538391356
987,555959.2538391356
988,555959.2538391356
989,555959.2538391356
990,555959.2538391356
991,554007.0440979594
992,554007.0440979594
993,555959.2538391356
994,555959.2538391356
995,554007.0440979594
996,555959.2538391356
997,555959.2538391356
998,555959.2538391356
999,555959.2538391356
1000,555959.2538391356
1001,555959.2538391356
1002,555959.2538391356
1003,2207397.0326888794
1004,555959.2538391356
1005,554007.0440979594
1006,555959.2538391356
1007,555959.2538391356
1008,554007.0440979594
1009,554007.0440979594
1010,21061531.82877149
1011,555959.2538391356
1012,554007.0440979594
1013,554007.0440979594
1014,555959.2538391356
1015,555959.2538391356
1016,555959.2538391356
1017,555959.2538391356
1018,555959.2538391356
1019,555959.2538391356
1020,555959.2538391356
1021,555959.2538391356
1022,19784120.38811725
1023,554007.0440979594
1024,555959.2538391356
1025,555959.2538391356
1026,555959.2538391356
1027,555959.2538391356
1028,555959.2538391356
1029,555959.2538391356
1030,555959.2538391356
1031,554007.0440979594
1032,555959.2538391356
1033,555959.2538391356
1034,554007.0440979594
1035,555959.2538391356
1036,555959.2538391356
1037,554007.0440979594
1038,554007.0440979594
1039,555959.2538391356
1040,555959.2538391356
1041,555959.2538391356
1042,554007.0440979594
1043,554007.0440979594
1044,555959.2538391356
1045,555959.2538391356
1046,555959.2538391356
1047,576865.9872285451
1048,554007.0440979594
1049,554007.0440979594
1050,555959.2538391356
1051,555959.2538391356
1052,555959.2538391356
1053,554007.0440979594
1054,554007.0440979594
1055,554007.0440979594
1056,555959.2538391356
1057,554007.0440979594
1058,578618.4847521948
1059,555959.2538391356
1060,554007.0440979594
1061,555959.2538391356
1062,555959.2538391356
1063,578618.4847521948
1064,555959.2538391356
1065,555959.2538391356
1066,554007.0440979594
1067,555959.2538391356
1068,555959.2538391356
1069,554007.0440979594
1070,555959.2538391356
1071,555959.2538391356
1072,554007.0440979594
1073,555959.2538391356
1074,555959.2538391356
1075,555959.2538391356
1076,555959.2538391356
1077,555959.2538391356
1078,555959.2538391356
1079,555959.2538391356
1080,554007.0440979594
1081,555959.2538391356
1082,554007.0440979594
1083,555959.2538391356
1084,555959.2538391356
1085,555959.2538391356
1086,554007.0440979594
1087,555959.2538391356
